City,Country,Latitude,Longitude,Year,Value,Date,Time,Min,TimeNew,VAL_0
Palembang,Indonesia,-2.91673,104.7458,1950,255000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.011081582
Vilnius,Lithuania,54.683333,25.283333,1950,255000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.011081582
Cairo,Egypt,30.06263,31.24967,1848,254000,/01/01,1848/01/01, 00:00:00,1848/01/01 00:00:00,0.011038103
Belem,Brazil,-1.455833,-48.503889,1950,254000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.011038103
Kiel,Germany,54.32133,10.13489,1950,254000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.011038103
Szczecin,Poland,53.416667,14.583333,1925,253000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.010994625
Rome,Italy,41.89474,12.4839,1875,252000,/01/01,1875/01/01, 00:00:00,1875/01/01 00:00:00,0.010951146
Genova,Italy,44.40565,8.946256,1925,252000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.010951146
Arkhangelsk,Russian Federation,64.533333,40.533333,1950,252000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010951146
Chittagong,Bangladesh,22.3384,91.83168,1950,252000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010951146
Coventry,United Kingdom,52.40656,-1.51217,1950,252000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010951146
Kanazawa,Japan,36.561325,136.656206,1950,252000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010951146
Nashville,United States of America,36.166667,-86.783333,1950,252000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010951146
Xian,China,34.341485,108.940404,1875,251000,/01/01,1875/01/01, 00:00:00,1875/01/01 00:00:00,0.010907668
Tiruchirappalli,India,10.805,78.685556,1950,251000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010907668
Ctesiphon,Iraq,33.09378746,44.58006701,361,250000,/01/01,361/01/01, 00:00:00,361/01/01 00:00:00,0.010864189
Istanbul,Turkey,41.005275,28.976944,800,250000,/01/01,800/01/01, 00:00:00,800/01/01 00:00:00,0.010864189
Hangzhou,China,30.25,120.166667,1450,250000,/01/01,1450/01/01, 00:00:00,1450/01/01 00:00:00,0.010864189
Tabriz,Iran,38.08,46.2919,1450,250000,/01/01,1450/01/01, 00:00:00,1450/01/01 00:00:00,0.010864189
Hangzhou,China,30.25,120.166667,1500,250000,/01/01,1500/01/01, 00:00:00,1500/01/01 00:00:00,0.010864189
Tabriz,Iran,38.08,46.2919,1500,250000,/01/01,1500/01/01, 00:00:00,1500/01/01 00:00:00,0.010864189
Istanbul,Turkey,41.005275,28.976944,1510,250000,/01/01,1510/01/01, 00:00:00,1510/01/01 00:00:00,0.010864189
Mashhad,Iran,36.3,59.6,1747,250000,/01/01,1747/01/01, 00:00:00,1747/01/01 00:00:00,0.010864189
Cairo,Egypt,30.06263,31.24967,1825,250000,/01/01,1825/01/01, 00:00:00,1825/01/01 00:00:00,0.010864189
Hyderabad,India,17.38405,78.45636,1843,250000,/01/01,1843/01/01, 00:00:00,1843/01/01 00:00:00,0.010864189
Mexico City,Mexico,19.42847,-99.12766,1875,250000,/01/01,1875/01/01, 00:00:00,1875/01/01 00:00:00,0.010864189
Tianjin,China,39.14222,117.17667,1875,250000,/01/01,1875/01/01, 00:00:00,1875/01/01 00:00:00,0.010864189
Fuzhou,China,26.076111,119.306389,1900,250000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.010864189
Xian,China,34.341485,108.940404,1900,250000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.010864189
Xian,China,34.341485,108.940404,1925,250000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.010864189
Malang,Indonesia,-7.9797,112.6304,1950,250000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010864189
Moscow,Russian Federation,55.75222,37.61556,1800,248000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.010777232
Providence,United States of America,41.823989,-71.412833,1900,248000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.010777232
Honolulu,United States of America,21.30694,-157.85833,1950,248000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010777232
Lagos,Nigeria,6.524379,3.379206,1950,247000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010733754
Basel,Switzerland,47.5584,7.57327,1950,246000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010690275
Paris,France,48.856614,2.352222,1600,245000,/01/01,1600/01/01, 00:00:00,1600/01/01 00:00:00,0.010646797
Yokohama,Japan,35.443708,139.638026,1900,245000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.010646797
Atlanta,United States of America,33.749,-84.38798,1925,245000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.010646797
Nizhniy Tagil,Russian Federation,57.916667,59.966667,1950,245000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010646797
Ufa,Russian Federation,54.78517,56.04562,1950,245000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010646797
Homs,Syria,34.72682,36.72339,1950,244000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010603318
Amsterdam,Netherlands,52.37403,4.88969,1859,243755,/01/01,1859/01/01, 00:00:00,1859/01/01 00:00:00,0.010592666
Suzhou,China,31.3,120.6,1800,243000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.01055984
Lisbon,Portugal,38.71667,-9.13333,1875,243000,/01/01,1875/01/01, 00:00:00,1875/01/01 00:00:00,0.01055984
Havana,Cuba,23.13302,-82.38304,1900,243000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.01055984
Omaha,United States of America,41.252363,-95.997988,1925,243000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.01055984
Tehran,Iran,35.69439,51.42151,1925,243000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.01055984
Srinagar,India,34.08842,74.80298,1950,243000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.01055984
Kobe,Japan,34.691269,135.183072,1900,242000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.010516362
Trieste,Italy,45.633333,13.8,1925,242000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.010516362
Jacksonville,United States of America,30.3369,-81.6614,1950,242000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010516362
Lisbon,Portugal,38.71667,-9.13333,1841,241500,/01/01,1841/01/01, 00:00:00,1841/01/01 00:00:00,0.010494622
Copenhagen,Denmark,55.67594,12.56553,1875,241000,/01/01,1875/01/01, 00:00:00,1875/01/01 00:00:00,0.010472883
Nagasaki,Japan,32.752558,129.878192,1950,241000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010472883
Luoyang,China,34.669722,112.442222,528,240000,/01/01,528/01/01, 00:00:00,528/01/01 00:00:00,0.010429405
Hangzhou,China,30.25,120.166667,1400,240000,/01/01,1400/01/01, 00:00:00,1400/01/01 00:00:00,0.010429405
Lucknow,India,26.83928,80.92313,1800,240000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.010429405
Barcelona,Spain,41.38879,2.15899,1875,240000,/01/01,1875/01/01, 00:00:00,1875/01/01 00:00:00,0.010429405
Chengdu,China,30.66667,104.06667,1875,240000,/01/01,1875/01/01, 00:00:00,1875/01/01 00:00:00,0.010429405
Prague,Austria,50.08804,14.42076,1875,240000,/01/01,1875/01/01, 00:00:00,1875/01/01 00:00:00,0.010429405
Fuzhou,China,26.076111,119.306389,1879,240000,/01/01,1879/01/01, 00:00:00,1879/01/01 00:00:00,0.010429405
Brunn,Austria,49.2,16.6167,1925,240000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.010429405
Karachi,Pakistan,24.9056,67.0822,1925,240000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.010429405
Krasnodar,Russian Federation,45.006247,38.960626,1950,240000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010429405
Mysore,India,12.29791,76.63925,1950,240000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010429405
Vladivostok,Russian Federation,43.10562,131.87353,1950,240000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010429405
Yogyakarta,Indonesia,-7.797139,110.368833,1950,240000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010429405
Wroclaw,Germany,51.116667,17.033333,1875,239000,/01/01,1875/01/01, 00:00:00,1875/01/01 00:00:00,0.010385926
Sao Paolo,Brazil,-23.5475,-46.63611,1900,239000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.010385926
Guiyang,China,26.647661,106.630154,1950,239000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010385926
Dublin,Ireland,53.33306,-6.24889,1841,238819,/01/01,1841/01/01, 00:00:00,1841/01/01 00:00:00,0.010378056
Cardiff,Wales,51.481581,-3.17909,1925,238000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.010342448
Marrakech,Morocco,31.63416,-7.99994,1947,238000,/01/01,01/01/1947, 00:00:00,01/01/1947 00:00,0.010342448
Bournemouth,United Kingdom,50.72048,-1.8795,1950,238000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010342448
Gwalior,India,26.22982,78.17337,1950,238000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010342448
Shizuoka,Japan,34.97712,138.383084,1950,238000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010342448
Lisbon,Portugal,38.71667,-9.13333,1800,237000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.010298969
Nottingham,United Kingdom,52.9536,-1.15047,1900,237000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.010298969
Bridgeport,United States of America,41.1864,-73.1956,1950,237000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010298969
Lubeck,Germany,53.865886,10.687097,1950,237000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010298969
Hull,United Kingdom,53.7446,-0.33525,1900,236000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.010255491
Louisville,United States of America,38.252563,-85.758367,1900,236000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.010255491
The Hague,Netherlands,52.070492,4.300694,1900,236000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.010255491
Leicester,United Kingdom,52.6386,-1.13169,1925,236000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.010255491
Magdeburg,Germany,52.130808,11.628878,1950,236000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010255491
New Haven,United States of America,41.308274,-72.927884,1950,236000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010255491
Birmingham,United Kingdom,52.48142,-1.89983,1841,235207,/01/01,1841/01/01, 00:00:00,1841/01/01 00:00:00,0.010221012
Mansura,Pakistan,25.590258,68.776944,1950,235000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010212012
Maracaibo,Venezuela,10.63167,-71.64056,1950,235000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010212012
Mariupol,Ukraine,47.09514,37.54131,1950,235000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010212012
Toulouse,France,43.60426,1.44367,1950,235000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010212012
Akron,United States of America,41.0731,-81.5178,1925,233000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.010125055
Kaifeng,China,34.7986,114.30742,1925,233000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.010125055
Fushun,China,41.85583,123.92333,1950,233000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010125055
Pune,India,18.52043,73.856744,1925,232000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.010081577
Xian,China,34.341485,108.940404,1812,231530,/01/01,1812/01/01, 00:00:00,1812/01/01 00:00:00,0.010061142
Vienna,Austria,48.20849,16.37208,1800,231079,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.010041533
Rawalpindi,Pakistan,33.6007,73.0679,1950,231000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010038098
Smyrna,Turkey,38.41273,27.13838,1950,231000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.010038098
Hangzhou,China,30.25,120.166667,1360,230000,/01/01,1360/01/01, 00:00:00,1360/01/01 00:00:00,0.00999462
Paris,France,48.856614,2.352222,1596,230000,/01/01,1596/01/01, 00:00:00,1596/01/01 00:00:00,0.00999462
Patna,India,25.610533,85.14145,1872,230000,/01/01,1872/01/01, 00:00:00,1872/01/01 00:00:00,0.00999462
Fuzhou,China,26.076111,119.306389,1874,230000,/01/01,1874/01/01, 00:00:00,1874/01/01 00:00:00,0.00999462
Fuzhou,China,26.076111,119.306389,1875,230000,/01/01,1875/01/01, 00:00:00,1875/01/01 00:00:00,0.00999462
Goteborg,Sweden,57.70887,11.97456,1925,230000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.00999462
Kanpur,India,26.4478,80.34627,1925,230000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.00999462
Lvov,Poland,49.839683,24.029717,1925,230000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.00999462
Surabaya,Indonesia,-7.24917,112.75083,1925,230000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.00999462
Magnitogorsk,Russian Federation,53.41861,59.04722,1950,230000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.00999462
Strasbourg,France,48.58342,7.74296,1950,230000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.00999462
Magdeburg,Germany,52.130808,11.628878,1900,229000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.009951141
Yangon,Myanmar,16.80528,96.15611,1900,229000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.009951141
Kagoshima,Japan,31.5966,130.557183,1950,229000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009951141
Meerut,India,28.97155,77.71934,1950,229000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009951141
Tainan City,China,22.983333,120.18333,1950,229000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009951141
Paris,France,48.856614,2.352222,1300,228000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.009907663
Bordeaux,France,44.84044,-0.5805,1875,228000,/01/01,1875/01/01, 00:00:00,1875/01/01 00:00:00,0.009907663
Gent,Belgium,51.053469,3.730378,1950,228000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009907663
Hakodate,Japan,41.77583,140.73667,1950,228000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009907663
Plymouth,United Kingdom,50.375456,-4.14305,1950,228000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009907663
Oslo,Norway,59.913869,10.752245,1900,227000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.009864184
Patna,India,25.610533,85.14145,1850,226000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.009820706
Gdansk,Poland,54.352025,18.64663,1925,226000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.009820706
Porto Alegre,Brazil,-30.03306,-51.23,1925,226000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.009820706
Venice,Italy,45.440847,12.315514,1925,226000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.009820706
Nantong,China,31.980175,120.894339,1950,226000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009820706
Patna,India,25.610533,85.14145,1837,225000,/01/01,1837/01/01, 00:00:00,1837/01/01 00:00:00,0.009777227
Amsterdam,Netherlands,52.37403,4.88969,1850,225000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.009777227
Shanghai,China,31.22222,121.45806,1853,225000,/01/01,1853/01/01, 00:00:00,1853/01/01 00:00:00,0.009777227
Havana,Cuba,23.13302,-82.38304,1875,225000,/01/01,1875/01/01, 00:00:00,1875/01/01 00:00:00,0.009777227
Valparaiso,Chile,-33.05,-71.6167,1925,225000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.009777227
Allentown,United States of America,40.17789,-74.58349,1950,225000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009777227
Izhevsk,Russian Federation,56.84976,53.20448,1950,225000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009777227
Nantes,France,47.21725,-1.55336,1950,225000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009777227
Penang Serai,Malaysia,5.263234,100.484623,1950,225000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009777227
Rouen,France,49.44313,1.09932,1950,225000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009777227
Tallinn,Estonia,59.436961,24.753575,1950,225000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009777227
Naples,Italy,40.851775,14.268122,1600,224110,/01/01,1600/01/01, 00:00:00,1600/01/01 00:00:00,0.009738531
Amsterdam,Netherlands,52.37403,4.88969,1849,224035,/01/01,1849/01/01, 00:00:00,1849/01/01 00:00:00,0.00973527
Xian,China,34.341485,108.940404,1800,224000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.009733749
Marseille,France,43.29695,5.38107,1875,224000,/01/01,1875/01/01, 00:00:00,1875/01/01 00:00:00,0.009733749
Stuttgart,Germany,48.78232,9.17702,1900,224000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.009733749
Graz,Austria,47.06667,15.45,1950,224000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009733749
Marrakech,Morocco,31.63416,-7.99994,1950,224000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009733749
Salt Lake City,United States of America,40.76078,-111.89105,1950,224000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009733749
Braunschweig,Germany,52.268875,10.526769,1950,223000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.00969027
Sunderland,United Kingdom,54.90465,-1.38222,1950,223000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.00969027
Berlin,Germany,52.52437,13.41053,1825,222000,/01/01,1825/01/01, 00:00:00,1825/01/01 00:00:00,0.009646792
Melbourne,Australia,-37.814,144.96332,1875,222000,/01/01,1875/01/01, 00:00:00,1875/01/01 00:00:00,0.009646792
Cape Town,South Africa,-33.92584,18.42322,1925,222000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.009646792
Halle,Germany,51.4833,11.9667,1950,222000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009646792
Saint Petersburg,Russian Federation,59.89444,30.26417,1800,220200,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.00956853
Paris,France,48.856614,2.352222,1575,220000,/01/01,1575/01/01, 00:00:00,1575/01/01 00:00:00,0.009559835
Paris,France,48.856614,2.352222,1590,220000,/01/01,1590/01/01, 00:00:00,1590/01/01 00:00:00,0.009559835
Naples,Italy,40.851775,14.268122,1707,220000,/01/01,1707/01/01, 00:00:00,1707/01/01 00:00:00,0.009559835
Lyon,France,45.74846,4.84671,1850,220000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.009559835
Lyon,France,45.74846,4.84671,1852,220000,/01/01,1852/01/01, 00:00:00,1852/01/01 00:00:00,0.009559835
Changsha,China,28.196111,112.972222,1900,220000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.009559835
Barnaul,Russian Federation,53.36056,83.76361,1950,220000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009559835
Grand Rapids,United States of America,42.96336,-85.66809,1950,220000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009559835
Nice,France,43.70313,7.26608,1950,220000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009559835
Niigata,Japan,37.902552,139.023095,1950,220000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009559835
Tver,Russian Federation,56.858722,35.917597,1950,220000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009559835
Amsterdam,Netherlands,52.37403,4.88969,1750,219000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.009516356
Malaga,Spain,36.721261,-4.421267,1950,218000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009472878
Surat,India,21.19594,72.83023,1950,218000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009472878
Amsterdam,Netherlands,52.37403,4.88969,1795,217024,/01/01,1795/01/01, 00:00:00,1795/01/01 00:00:00,0.009430443
Rabat,Morocco,34.01325,-6.83255,1950,217000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009429399
Thessaloniki,Greece,40.63935,22.944606,1950,217000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009429399
Madrid,Spain,40.416775,-3.703789,1850,216571,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.009410747
Paris,France,48.856614,2.352222,1292,216000,/01/01,1292/01/01, 00:00:00,1292/01/01 00:00:00,0.009385921
Zurich,Switzerland,47.36667,8.55,1925,216000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.009385921
Quebec,Canada,46.81228,-71.21454,1950,216000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009385921
Paris,France,48.856614,2.352222,1350,215000,/01/01,1350/01/01, 00:00:00,1350/01/01 00:00:00,0.009342442
Naples,Italy,40.851775,14.268122,1575,215000,/01/01,1575/01/01, 00:00:00,1575/01/01 00:00:00,0.009342442
Cairo,Egypt,30.06263,31.24967,1775,215000,/01/01,1775/01/01, 00:00:00,1775/01/01 00:00:00,0.009342442
Kansas City,United States of America,39.11417,-94.62746,1900,215000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.009342442
Lugansk,Ukraine,48.57404,39.307827,1950,215000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009342442
Hyderabad,India,17.38405,78.45636,1825,214000,/01/01,1825/01/01, 00:00:00,1825/01/01 00:00:00,0.009298964
Brussel,Belgium,50.85045,4.34878,1851,214000,/01/01,1851/01/01, 00:00:00,1851/01/01 00:00:00,0.009298964
San Francisco,United States of America,37.77493,-122.419416,1875,214000,/01/01,1875/01/01, 00:00:00,1875/01/01 00:00:00,0.009298964
Haarlem,Netherlands,52.38084,4.63683,1950,214000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009298964
Kabul,Afghanistan,34.52813,69.17233,1950,214000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009298964
Tucuman,Argentina,-26.808285,-65.21759,1950,214000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009298964
Lisbon,Portugal,38.71667,-9.13333,1750,213000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.009255485
Moscow,Russian Federation,55.75222,37.61556,1782,213000,/01/01,1782/01/01, 00:00:00,1782/01/01 00:00:00,0.009255485
Buenos Aires,Argentina,-34.61315,-58.37723,1875,213000,/01/01,1875/01/01, 00:00:00,1875/01/01 00:00:00,0.009255485
Dusseldorf,Germany,51.22172,6.77616,1900,213000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.009255485
Valencia,Spain,39.469908,-0.376289,1900,213000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.009255485
Kiel,Germany,54.32133,10.13489,1925,213000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.009255485
Worcester,United States of America,42.266667,-71.8,1950,213000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009255485
Amsterdam,Netherlands,52.37403,4.88969,1685,212000,/01/01,1685/01/01, 00:00:00,1685/01/01 00:00:00,0.009212007
Patna,India,25.610533,85.14145,1822,212000,/01/01,1822/01/01, 00:00:00,1822/01/01 00:00:00,0.009212007
Alexandria,Egypt,31.200092,29.918739,1875,212000,/01/01,1875/01/01, 00:00:00,1875/01/01 00:00:00,0.009212007
Portsmouth,United Kingdom,50.816661,-1.083383,1900,212000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.009212007
Amritsar,India,31.63661,74.87476,1925,212000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.009212007
Poznan,Poland,52.40692,16.92993,1925,212000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.009212007
Augsberg,Germany,48.371444,10.898239,1950,212000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009212007
Himeji,Japan,34.81667,134.7,1950,212000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009212007
Jamshedpur,India,22.80278,86.18545,1950,212000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.009212007
