,City,Country,Latitude,Longitude,Year,Value,Date,Time,Min,TimeNew,VAL_0,Contient
8699,Grenoble,France,45.16667,5.71667,1643,14000,/01/01,1643/01/01, 00:00:00,1643/01/01 00:00:00,0.0006032640000000001,Europe
8700,Salamanca,Spain,40.970103,-5.663539,1646,14000,/01/01,1646/01/01, 00:00:00,1646/01/01 00:00:00,0.0006032640000000001,Europe
8701,Nizhniy Novgorod,Russian Federation,56.3269,44.0075,1649,14000,/01/01,1649/01/01, 00:00:00,1649/01/01 00:00:00,0.0006032640000000001,0
8702,Baghdad,Iraq,33.34058,44.40088,1652,14000,/01/01,1652/01/01, 00:00:00,1652/01/01 00:00:00,0.0006032640000000001,Asia
8703,Catania,Italy,37.50213,15.08719,1681,14000,/01/01,1681/01/01, 00:00:00,1681/01/01 00:00:00,0.0006032640000000001,Europe
8704,Limoges,France,45.83153,1.2578,1698,14000,/01/01,1698/01/01, 00:00:00,1698/01/01 00:00:00,0.0006032640000000001,Europe
8705,Riga,Russian Federation,56.946,24.10589,1710,14000,/01/01,1710/01/01, 00:00:00,1710/01/01 00:00:00,0.0006032640000000001,0
8706,Troyes,France,48.3,4.08333,1745,14000,/01/01,1745/01/01, 00:00:00,1745/01/01 00:00:00,0.0006032640000000001,Europe
8707,Delft,Netherlands,52.00667,4.35556,1750,14000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.0006032640000000001,Europe
8708,Dordrecht,Netherlands,51.81,4.67361,1750,14000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.0006032640000000001,Europe
8709,Kazan,Russian Federation,55.790278,49.134722,1774,14000,/01/01,1774/01/01, 00:00:00,1774/01/01 00:00:00,0.0006032640000000001,0
8710,Goa,India,15.299333,74.124,1776,14000,/01/01,1776/01/01, 00:00:00,1776/01/01 00:00:00,0.0006032640000000001,Asia
8711,Tripoli,Libya,32.876175,13.187508,1784,14000,/01/01,1784/01/01, 00:00:00,1784/01/01 00:00:00,0.0006032640000000001,Africa
8712,Bergamo,Italy,45.69798,9.66895,1805,14000,/01/01,1805/01/01, 00:00:00,1805/01/01 00:00:00,0.0006032640000000001,Europe
8713,Mansura,Pakistan,25.590258,68.776944,1810,14000,/01/01,1810/01/01, 00:00:00,1810/01/01 00:00:00,0.0006032640000000001,Asia
8714,Kermanshah,Iran,34.31417,47.065,1813,14000,/01/01,1813/01/01, 00:00:00,1813/01/01 00:00:00,0.0006032640000000001,Asia
8715,Chanda,India,26.064269,82.315343,1822,14000,/01/01,1822/01/01, 00:00:00,1822/01/01 00:00:00,0.0006032640000000001,Asia
8716,Pskov,Russian Federation,57.8136,28.3496,1840,14000,/01/01,1840/01/01, 00:00:00,1840/01/01 00:00:00,0.0006032640000000001,0
8717,Targoviste,Romania,44.924167,25.456667,1850,14000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0006032640000000001,Europe
8718,Bandar Seri Begawan,Brunei,4.890283,114.942217,1851,14000,/01/01,1851/01/01, 00:00:00,1851/01/01 00:00:00,0.0006032640000000001,Asia
8719,Thana,India,19.218331,72.97809,1853,14000,/01/01,1853/01/01, 00:00:00,1853/01/01 00:00:00,0.0006032640000000001,Asia
8720,Gondar,Ethiopia,12.600003,37.466669,1855,14000,/01/01,1855/01/01, 00:00:00,1855/01/01 00:00:00,0.0006032640000000001,Africa
8721,Luanda,Angola,-8.838333,13.23444,1880,14000,/01/01,1880/01/01, 00:00:00,1880/01/01 00:00:00,0.0006032640000000001,Africa
8722,Beziers,France,43.34762,3.21899,1801,13915,/01/01,1801/01/01, 00:00:00,1801/01/01 00:00:00,0.000599568,Europe
8723,Alessandria,Italy,44.91245,8.61894,1600,13900,/01/01,1600/01/01, 00:00:00,1600/01/01 00:00:00,0.000598916,Europe
8724,Iznik,Turkey,40.42861,29.72111,1856,13899,/01/01,1856/01/01, 00:00:00,1856/01/01 00:00:00,0.000598873,Asia
8725,Le Havre,France,49.494369,0.107931,1700,13860,/01/01,1700/01/01, 00:00:00,1700/01/01 00:00:00,0.000597177,Europe
8726,Buenos Aires,Argentina,-34.61315,-58.37723,1750,13840,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.000596308,Americas
8727,Delft,Netherlands,52.00667,4.35556,1796,13737,/01/01,1796/01/01, 00:00:00,1796/01/01 00:00:00,0.000591829,Europe
8728,Bergen,Norway,60.391264,5.322053,1769,13735,/01/01,1769/01/01, 00:00:00,1769/01/01 00:00:00,0.0005917419999999999,Europe
8729,Cochin,India,9.93988,76.26022,1871,13588,/01/01,1871/01/01, 00:00:00,1871/01/01 00:00:00,0.000585351,Asia
8730,Montpellier,France,43.61092,3.87723,1477,13560,/01/01,1477/01/01, 00:00:00,1477/01/01 00:00:00,0.000584134,Europe
8731,Montpellier,France,43.61092,3.87723,1480,13560,/01/01,1480/01/01, 00:00:00,1480/01/01 00:00:00,0.000584134,Europe
8732,Montpellier,France,43.61092,3.87723,1200,13500,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.000581525,Europe
8733,Hannover,Germany,52.37052,9.73322,1499,13500,/01/01,1499/01/01, 00:00:00,1499/01/01 00:00:00,0.000581525,Europe
8734,Troyes,France,48.3,4.08333,1726,13500,/01/01,1726/01/01, 00:00:00,1726/01/01 00:00:00,0.000581525,Europe
8735,Tripoli,Libya,32.876175,13.187508,1803,13500,/01/01,1803/01/01, 00:00:00,1803/01/01 00:00:00,0.000581525,Africa
8736,Belgrade,Serbia,44.80401,20.46513,1850,13485,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.000580873,Europe
8737,Toledo,Spain,39.862831,-4.027322,1845,13431,/01/01,1845/01/01, 00:00:00,1845/01/01 00:00:00,0.000578525,Europe
8738,Vladimir,Russian Federation,56.13655,40.39658,1849,13405,/01/01,1849/01/01, 00:00:00,1849/01/01 00:00:00,0.0005773940000000001,0
8739,New York,United States of America,40.714353,-74.005972,1749,13296,/01/01,1749/01/01, 00:00:00,1749/01/01 00:00:00,0.000572655,Americas
8740,Liaoyang,China,41.266667,123.183333,1288,13231,/01/01,1288/01/01, 00:00:00,1288/01/01 00:00:00,0.000569829,Asia
8741,Dunkerque,France,51.0383,2.3775,1698,13200,/01/01,1698/01/01, 00:00:00,1698/01/01 00:00:00,0.000568481,Europe
8742,Beziers,France,43.34762,3.21899,1787,13149,/01/01,1787/01/01, 00:00:00,1787/01/01 00:00:00,0.000566264,Europe
8743,Bergamo,Italy,45.69798,9.66895,1000,13000,/01/01,1000/01/01, 00:00:00,1000/01/01 00:00:00,0.0005597859999999999,Europe
8744,Valencia,Spain,39.469908,-0.376289,1100,13000,/01/01,1100/01/01, 00:00:00,1100/01/01 00:00:00,0.0005597859999999999,Europe
8745,Daulatabad,India,19.942724,75.213164,1192,13000,/01/01,1192/01/01, 00:00:00,1192/01/01 00:00:00,0.0005597859999999999,Asia
8746,Munich,Germany,48.136739,11.576756,1255,13000,/01/01,1255/01/01, 00:00:00,1255/01/01 00:00:00,0.0005597859999999999,Europe
8747,Frankfurt am Main,Germany,50.110922,8.682128,1300,13000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.0005597859999999999,Europe
8748,Daulatabad,India,19.942724,75.213164,1318,13000,/01/01,1318/01/01, 00:00:00,1318/01/01 00:00:00,0.0005597859999999999,Asia
8749,Nurnberg,Germany,49.452031,11.07675,1363,13000,/01/01,1363/01/01, 00:00:00,1363/01/01 00:00:00,0.0005597859999999999,Europe
8750,Speyer,Germany,49.320478,8.436217,1486,13000,/01/01,1486/01/01, 00:00:00,1486/01/01 00:00:00,0.0005597859999999999,Europe
8751,Munich,Germany,48.136739,11.576756,1500,13000,/01/01,1500/01/01, 00:00:00,1500/01/01 00:00:00,0.0005597859999999999,Europe
8752,Delft,Netherlands,52.00667,4.35556,1514,13000,/01/01,1514/01/01, 00:00:00,1514/01/01 00:00:00,0.0005597859999999999,Europe
8753,Haarlem,Netherlands,52.38084,4.63683,1514,13000,/01/01,1514/01/01, 00:00:00,1514/01/01 00:00:00,0.0005597859999999999,Europe
8754,Baeza,Spain,37.99384,-3.47103,1530,13000,/01/01,1530/01/01, 00:00:00,1530/01/01 00:00:00,0.0005597859999999999,Europe
8755,Ulm,Germany,48.39841,9.99155,1530,13000,/01/01,1530/01/01, 00:00:00,1530/01/01 00:00:00,0.0005597859999999999,Europe
8756,Utrecht,Netherlands,52.09083,5.12222,1557,13000,/01/01,1557/01/01, 00:00:00,1557/01/01 00:00:00,0.0005597859999999999,Europe
8757,Arequipa,Peru,-16.39889,-71.535,1574,13000,/01/01,1574/01/01, 00:00:00,1574/01/01 00:00:00,0.0005597859999999999,Americas
8758,Ayacucho,Peru,-13.1615,-74.22154,1574,13000,/01/01,1574/01/01, 00:00:00,1574/01/01 00:00:00,0.0005597859999999999,Americas
8759,Geneva,Switzerland,46.198392,6.142297,1589,13000,/01/01,1589/01/01, 00:00:00,1589/01/01 00:00:00,0.0005597859999999999,Europe
8760,Medina del Campo,Spain,41.31239,-4.91413,1594,13000,/01/01,1594/01/01, 00:00:00,1594/01/01 00:00:00,0.0005597859999999999,Europe
8761,Bergamo,Italy,45.69798,9.66895,1596,13000,/01/01,1596/01/01, 00:00:00,1596/01/01 00:00:00,0.0005597859999999999,Europe
8762,Cholula,Mexico,19.06333,-98.306389,1600,13000,/01/01,1600/01/01, 00:00:00,1600/01/01 00:00:00,0.0005597859999999999,Americas
8763,Saint-Malo,France,48.649336,-2.025675,1600,13000,/01/01,1600/01/01, 00:00:00,1600/01/01 00:00:00,0.0005597859999999999,Europe
8764,Suceava,Romania,47.63333,26.25,1600,13000,/01/01,1600/01/01, 00:00:00,1600/01/01 00:00:00,0.0005597859999999999,Europe
8765,Plymouth,United Kingdom,50.375456,-4.14305,1750,13000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.0005597859999999999,0
8766,Jerusalem,Israel,31.76904,35.21633,1780,13000,/01/01,1780/01/01, 00:00:00,1780/01/01 00:00:00,0.0005597859999999999,Asia
8767,Voronezh,Russian Federation,51.67204,39.1843,1782,13000,/01/01,1782/01/01, 00:00:00,1782/01/01 00:00:00,0.0005597859999999999,0
8768,Ulm,Germany,48.39841,9.99155,1795,13000,/01/01,1795/01/01, 00:00:00,1795/01/01 00:00:00,0.0005597859999999999,Europe
8769,Lecce,Italy,40.35703,18.17202,1800,13000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.0005597859999999999,Europe
8770,Valenciennes,France,50.35,3.53333,1801,13000,/01/01,1801/01/01, 00:00:00,1801/01/01 00:00:00,0.0005597859999999999,Europe
8771,Chisinau,Republic of Moldova,47.026858,28.84155,1813,13000,/01/01,1813/01/01, 00:00:00,1813/01/01 00:00:00,0.0005597859999999999,Europe
8772,Mondovi,Italy,44.39603,7.81764,1848,13000,/01/01,1848/01/01, 00:00:00,1848/01/01 00:00:00,0.0005597859999999999,Europe
8773,Tombouctou,Mali,16.77348,-3.00742,1850,13000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0005597859999999999,Africa
8774,Sheffield,United Kingdom,53.381128,-1.470086,1755,12983,/01/01,1755/01/01, 00:00:00,1755/01/01 00:00:00,0.000559047,0
8775,Cochin,India,9.93988,76.26022,1810,12982,/01/01,1810/01/01, 00:00:00,1810/01/01 00:00:00,0.0005590030000000001,Asia
8776,Szczecin,Poland,53.416667,14.583333,1750,12966,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.000558307,Europe
8777,Pisa,Italy,43.71553,10.39659,1642,12902,/01/01,1642/01/01, 00:00:00,1642/01/01 00:00:00,0.000555525,Europe
8778,Nis,Serbia,43.319381,21.896328,1877,12817,/01/01,1877/01/01, 00:00:00,1877/01/01 00:00:00,0.000551829,Europe
8779,Bakhchiserai,Ukraine,44.755286,33.867233,1851,12800,/01/01,1851/01/01, 00:00:00,1851/01/01 00:00:00,0.00055109,Europe
8780,Glasgow,United Kingdom,55.86515,-4.25763,1708,12766,/01/01,1708/01/01, 00:00:00,1708/01/01 00:00:00,0.000549612,0
8781,Louveigne,Belgium,50.877572,4.704328,1640,12649,/01/01,1640/01/01, 00:00:00,1640/01/01 00:00:00,0.000544525,Europe
8782,s'Hertogenbosch,Netherlands,51.697819,5.303667,1796,12627,/01/01,1796/01/01, 00:00:00,1796/01/01 00:00:00,0.000543568,Europe
8783,La Paz,Bolivia,-16.5,-68.15,1675,12600,/01/01,1675/01/01, 00:00:00,1675/01/01 00:00:00,0.000542394,Americas
8784,Wolverhampton,United Kingdom,52.58547,-2.12296,1801,12566,/01/01,1801/01/01, 00:00:00,1801/01/01 00:00:00,0.000540916,0
8785,Alexandria,Egypt,31.200092,29.918739,1828,12528,/01/01,1828/01/01, 00:00:00,1828/01/01 00:00:00,0.000539264,Africa
8786,Amalfi,Italy,40.634003,14.602683,1320,12500,/01/01,1320/01/01, 00:00:00,1320/01/01 00:00:00,0.000538046,Europe
8787,Riga,Russian Federation,56.946,24.10589,1550,12500,/01/01,1550/01/01, 00:00:00,1550/01/01 00:00:00,0.000538046,0
8788,Kilwa,Tanzania,-9.149644,38.987675,1650,12500,/01/01,1650/01/01, 00:00:00,1650/01/01 00:00:00,0.000538046,Africa
8789,Frankfurt am Main,Germany,50.110922,8.682128,1655,12500,/01/01,1655/01/01, 00:00:00,1655/01/01 00:00:00,0.000538046,Europe
8790,Caracas,Venezuela,10.48801,-66.87919,1700,12500,/01/01,1700/01/01, 00:00:00,1700/01/01 00:00:00,0.000538046,Americas
8791,Besancon,France,47.24878,6.01815,1745,12480,/01/01,1745/01/01, 00:00:00,1745/01/01 00:00:00,0.000537177,Europe
8792,Dundee,United Kingdom,56.5,-2.96667,1766,12477,/01/01,1766/01/01, 00:00:00,1766/01/01 00:00:00,0.000537046,0
8793,Syracuse,Greece,37.06082237,15.29420264,1615,12432,/01/01,1615/01/01, 00:00:00,1615/01/01 00:00:00,0.00053509,Europe
8794,Sunderland,United Kingdom,54.90465,-1.38222,1801,12412,/01/01,1801/01/01, 00:00:00,1801/01/01 00:00:00,0.00053422,0
8795,Poznan,Poland,52.40692,16.92993,1797,12376,/01/01,1797/01/01, 00:00:00,1797/01/01 00:00:00,0.000532655,Europe
8796,Szekesfehervar,Hungary,47.18995,18.41034,1800,12248,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.00052709,Europe
8797,Szczecin,Poland,53.416667,14.583333,1600,12200,/01/01,1600/01/01, 00:00:00,1600/01/01 00:00:00,0.000525003,Europe
8798,Budapest,Hungary,47.49801,19.03991,1720,12200,/01/01,1720/01/01, 00:00:00,1720/01/01 00:00:00,0.000525003,Europe
8799,Thanesar,India,21.24099,86.689434,1853,12103,/01/01,1853/01/01, 00:00:00,1853/01/01 00:00:00,0.000520785,Asia
8800,Oldham,United Kingdom,53.54051,-2.1183,1801,12024,/01/01,1801/01/01, 00:00:00,1801/01/01 00:00:00,0.000517351,0
8801,Lyon,France,45.74846,4.84671,800,12000,/01/01,800/01/01, 00:00:00,800/01/01 00:00:00,0.0005163069999999999,Europe
8802,Liege,Belgium,50.63373,5.56749,1000,12000,/01/01,1000/01/01, 00:00:00,1000/01/01 00:00:00,0.0005163069999999999,Europe
8803,Mantova,Italy,45.156417,10.791375,1000,12000,/01/01,1000/01/01, 00:00:00,1000/01/01 00:00:00,0.0005163069999999999,Europe
8804,Binh Dinh,Vietnam,14.166256,108.902683,1069,12000,/01/01,1069/01/01, 00:00:00,1069/01/01 00:00:00,0.0005163069999999999,Asia
8805,Fua,Egypt,31.207161,29.960322,1090,12000,/01/01,1090/01/01, 00:00:00,1090/01/01 00:00:00,0.0005163069999999999,Africa
8806,Barcelona,Spain,41.38879,2.15899,1100,12000,/01/01,1100/01/01, 00:00:00,1100/01/01 00:00:00,0.0005163069999999999,Europe
8807,Gent,Belgium,51.053469,3.730378,1100,12000,/01/01,1100/01/01, 00:00:00,1100/01/01 00:00:00,0.0005163069999999999,Europe
8808,Copenhagen,Denmark,55.67594,12.56553,1101,12000,/01/01,1101/01/01, 00:00:00,1101/01/01 00:00:00,0.0005163069999999999,Europe
8809,Augsberg,Germany,48.371444,10.898239,1200,12000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.0005163069999999999,Europe
8810,Mantova,Italy,45.156417,10.791375,1200,12000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.0005163069999999999,Europe
8811,Reims,France,49.25,4.03333,1200,12000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.0005163069999999999,Europe
8812,Utrecht,Netherlands,52.09083,5.12222,1200,12000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.0005163069999999999,Europe
8813,Vienna,Austria,48.20849,16.37208,1200,12000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.0005163069999999999,Europe
8814,Wroclaw,Germany,51.116667,17.033333,1242,12000,/01/01,1242/01/01, 00:00:00,1242/01/01 00:00:00,0.0005163069999999999,Europe
8815,Esztergom,Hungary,47.7928,18.74148,1300,12000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.0005163069999999999,Europe
8816,Maragheh,Iran,37.383531,46.237961,1320,12000,/01/01,1320/01/01, 00:00:00,1320/01/01 00:00:00,0.0005163069999999999,Asia
8817,Bratislava,Slovakia,48.145892,17.107136,1350,12000,/01/01,1350/01/01, 00:00:00,1350/01/01 00:00:00,0.0005163069999999999,Europe
8818,Dublin,Ireland,53.33306,-6.24889,1400,12000,/01/01,1400/01/01, 00:00:00,1400/01/01 00:00:00,0.0005163069999999999,0
8819,Guiyang,China,26.647661,106.630154,1400,12000,/01/01,1400/01/01, 00:00:00,1400/01/01 00:00:00,0.0005163069999999999,Asia
8820,Utrecht,Netherlands,52.09083,5.12222,1480,12000,/01/01,1480/01/01, 00:00:00,1480/01/01 00:00:00,0.0005163069999999999,Europe
8821,Reims,France,49.25,4.03333,1482,12000,/01/01,1482/01/01, 00:00:00,1482/01/01 00:00:00,0.0005163069999999999,Europe
8822,Arras,France,50.291,2.777533,1500,12000,/01/01,1500/01/01, 00:00:00,1500/01/01 00:00:00,0.0005163069999999999,Europe
8823,Nantes,France,47.21725,-1.55336,1500,12000,/01/01,1500/01/01, 00:00:00,1500/01/01 00:00:00,0.0005163069999999999,Europe
8824,Diyarbakir,Turkey,37.914411,40.230628,1518,12000,/01/01,1518/01/01, 00:00:00,1518/01/01 00:00:00,0.0005163069999999999,Asia
8825,Norwich,United Kingdom,52.62783,1.29834,1524,12000,/01/01,1524/01/01, 00:00:00,1524/01/01 00:00:00,0.0005163069999999999,0
8826,Murcia,Spain,37.98704,-1.13004,1530,12000,/01/01,1530/01/01, 00:00:00,1530/01/01 00:00:00,0.0005163069999999999,Europe
8827,Salamanca,Spain,40.970103,-5.663539,1530,12000,/01/01,1530/01/01, 00:00:00,1530/01/01 00:00:00,0.0005163069999999999,Europe
8828,Dublin,Ireland,53.33306,-6.24889,1541,12000,/01/01,1541/01/01, 00:00:00,1541/01/01 00:00:00,0.0005163069999999999,0
8829,Zacatecas,Mexico,22.76843,-102.58141,1548,12000,/01/01,1548/01/01, 00:00:00,1548/01/01 00:00:00,0.0005163069999999999,Americas
8830,Regensburg,Germany,49.015,12.09556,1552,12000,/01/01,1552/01/01, 00:00:00,1552/01/01 00:00:00,0.0005163069999999999,Europe
8831,Leiden,Netherlands,52.15833,4.49306,1557,12000,/01/01,1557/01/01, 00:00:00,1557/01/01 00:00:00,0.0005163069999999999,Europe
8832,Bogota,Columbia,4.598056,-74.075833,1569,12000,/01/01,1569/01/01, 00:00:00,1569/01/01 00:00:00,0.0005163069999999999,Americas
8833,Valenciennes,France,50.35,3.53333,1569,12000,/01/01,1569/01/01, 00:00:00,1569/01/01 00:00:00,0.0005163069999999999,Europe
8834,Manila,Philippines,14.58,121,1571,12000,/01/01,1571/01/01, 00:00:00,1571/01/01 00:00:00,0.0005163069999999999,Asia
8835,La Paz,Bolivia,-16.5,-68.15,1574,12000,/01/01,1574/01/01, 00:00:00,1574/01/01 00:00:00,0.0005163069999999999,Americas
8836,Ulm,Germany,48.39841,9.99155,1576,12000,/01/01,1576/01/01, 00:00:00,1576/01/01 00:00:00,0.0005163069999999999,Europe
8837,Sana'a ,Yemen,15.35472,44.20667,1590,12000,/01/01,1590/01/01, 00:00:00,1590/01/01 00:00:00,0.0005163069999999999,Asia
8838,Oruro,Bolivia,-17.98333,-67.15,1606,12000,/01/01,1606/01/01, 00:00:00,1606/01/01 00:00:00,0.0005163069999999999,Americas
8839,Bristol,United Kingdom,51.45523,-2.59665,1607,12000,/01/01,1607/01/01, 00:00:00,1607/01/01 00:00:00,0.0005163069999999999,0
8840,Cartagena,Spain,37.625683,-0.996583,1694,12000,/01/01,1694/01/01, 00:00:00,1694/01/01 00:00:00,0.0005163069999999999,Europe
8841,Salamanca,Spain,40.970103,-5.663539,1694,12000,/01/01,1694/01/01, 00:00:00,1694/01/01 00:00:00,0.0005163069999999999,Europe
8842,Montauban,France,44.01667,1.35,1700,12000,/01/01,1700/01/01, 00:00:00,1700/01/01 00:00:00,0.0005163069999999999,Europe
8843,Shkoder,Albania,42.0743,19.527661,1700,12000,/01/01,1700/01/01, 00:00:00,1700/01/01 00:00:00,0.0005163069999999999,Europe
8844,Mondovi,Italy,44.39603,7.81764,1774,12000,/01/01,1774/01/01, 00:00:00,1774/01/01 00:00:00,0.0005163069999999999,Europe
8845,Athens,Greece,37.97945,23.71622,1800,12000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.0005163069999999999,Europe
8846,Hugli-Chuchura,India,22.9,88.39,1800,12000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.0005163069999999999,Asia
8847,Muscat,Oman,23.61387,58.5922,1800,12000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.0005163069999999999,Asia
8848,Quebec,Canada,46.81228,-71.21454,1800,12000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.0005163069999999999,Americas
8849,Tripolis,Greece,37.516667,22.383333,1800,12000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.0005163069999999999,Europe
8850,Port Louis,Mauritius,-20.16194,57.504104,1801,12000,/01/01,1801/01/01, 00:00:00,1801/01/01 00:00:00,0.0005163069999999999,Africa
8851,Tombouctou,Mali,16.77348,-3.00742,1828,12000,/01/01,1828/01/01, 00:00:00,1828/01/01 00:00:00,0.0005163069999999999,Africa
8852,Riobamba,Ecuador,-1.67083,-78.64861,1830,12000,/01/01,1830/01/01, 00:00:00,1830/01/01 00:00:00,0.0005163069999999999,0
8853,Basra,Iraq,30.5,47.816667,1838,12000,/01/01,1838/01/01, 00:00:00,1838/01/01 00:00:00,0.0005163069999999999,Asia
8854,Taza,Morocco,34.2167,-4.0167,1850,12000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0005163069999999999,Africa
8855,Kairouan,Tunisia,í€äó_í‰Œæ35.674444,10.101667,1853,12000,/01/01,1853/01/01, 00:00:00,1853/01/01 00:00:00,0.0005163069999999999,Africa
8856,Oudong,Cambodia,11.819431,104.742897,1854,12000,/01/01,1854/01/01, 00:00:00,1854/01/01 00:00:00,0.0005163069999999999,Asia
8857,Lamphun,Thailand,18.574461,99.008722,1900,12000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0005163069999999999,Asia
8858,Blackburn,United Kingdom,53.748578,-2.487536,1801,11980,/01/01,1801/01/01, 00:00:00,1801/01/01 00:00:00,0.000515438,0
8859,Evora,Portugal,38.56667,-7.9,1868,11965,/01/01,1868/01/01, 00:00:00,1868/01/01 00:00:00,0.000514785,Europe
8860,Mondovi,Italy,44.39603,7.81764,1871,11958,/01/01,1871/01/01, 00:00:00,1871/01/01 00:00:00,0.000514481,Europe
8861,Narbonne,France,43.18333,3,1841,11907,/01/01,1841/01/01, 00:00:00,1841/01/01 00:00:00,0.000512264,Europe
8862,Ypres,Belgium,50.849997,2.883339,1699,11900,/01/01,1699/01/01, 00:00:00,1699/01/01 00:00:00,0.000511959,Europe
8863,Ypres,Belgium,50.849997,2.883339,1786,11860,/01/01,1786/01/01, 00:00:00,1786/01/01 00:00:00,0.00051022,Europe
8864,Nicosia,Cyprus,35.16667,33.36667,1846,11800,/01/01,1846/01/01, 00:00:00,1846/01/01 00:00:00,0.0005076109999999999,Europe
8865,Speyer,Germany,49.320478,8.436217,1855,11749,/01/01,1855/01/01, 00:00:00,1855/01/01 00:00:00,0.000505394,Europe
8866,Iraklion,Greece,35.338736,25.144214,1669,11700,/01/01,1669/01/01, 00:00:00,1669/01/01 00:00:00,0.000503264,Europe
8867,Szekesfehervar,Hungary,47.18995,18.41034,1572,11660,/01/01,1572/01/01, 00:00:00,1572/01/01 00:00:00,0.000501524,Europe
8868,Alessandria,Italy,44.91245,8.61894,1734,11619,/01/01,1734/01/01, 00:00:00,1734/01/01 00:00:00,0.000499742,Europe
8869,Yamaguchi,Japan,34.185956,131.47065,1873,11600,/01/01,1873/01/01, 00:00:00,1873/01/01 00:00:00,0.000498916,Asia
8870,Salerno,Italy,40.67797,14.76599,1854,11500,/01/01,1854/01/01, 00:00:00,1854/01/01 00:00:00,0.000494568,Europe
8871,Gauda,India,24.866667,88.133333,1872,11492,/01/01,1872/01/01, 00:00:00,1872/01/01 00:00:00,0.00049422,Asia
